%time,field.header.seq,field.header.stamp,field.header.frame_id,field.channel0,field.channel1,field.channel2,field.channel3,field.channel4,field.channel5,field.channel6,field.channel7
1421850818294682026,17604,1421850818294682026,0,2080,1984,2272,2032,4080,4080,0,0
1421850818344681978,17605,1421850818344681978,0,2080,1984,2272,2064,4080,4080,0,0
1421850818394683838,17606,1421850818394683838,0,2080,1984,2272,2064,4080,4080,0,0
1421850818444685936,17607,1421850818444685936,0,2080,1984,2272,2064,4080,4080,0,0
1421850818494688034,17608,1421850818494688034,0,2080,1984,2272,2032,4080,4080,0,0
1421850818544687986,17609,1421850818544687986,0,2080,1984,2240,2032,4080,4080,0,0
1421850818594689846,17610,1421850818594689846,0,2080,1984,2240,2032,4080,4080,0,0
1421850818644691944,17611,1421850818644691944,0,2080,1984,2240,2032,4080,4080,0,0
1421850818694691896,17612,1421850818694691896,0,2080,1984,2224,2032,4080,4080,0,0
1421850818744693995,17613,1421850818744693995,0,2080,1984,2032,2032,4080,4080,0,0
1421850818794695854,17614,1421850818794695854,0,2080,1984,1856,2032,4080,4080,0,0
1421850818844697952,17615,1421850818844697952,0,2080,1984,1632,2080,4080,4080,0,0
1421850818894697905,17616,1421850818894697905,0,2080,1984,1456,2144,4080,4080,0,0
1421850818944700003,17617,1421850818944700003,0,2080,1984,1344,2208,4080,4080,0,0
1421850818994701862,17618,1421850818994701862,0,2080,1984,1248,2224,4080,4080,0,0
1421850819044702053,17619,1421850819044702053,0,2080,1984,1136,2240,4080,4080,0,0
1421850819094703913,17620,1421850819094703913,0,2080,1984,880,2240,4080,4080,0,0
1421850819144706011,17621,1421850819144706011,0,2080,1984,736,2208,4080,4080,0,0
1421850819194705963,17622,1421850819194705963,0,2080,1984,672,2192,4080,4080,0,0
1421850819244707823,17623,1421850819244707823,0,2080,1984,544,2192,4080,4080,0,0
1421850819294709921,17624,1421850819294709921,0,2080,1984,384,2192,4080,4080,0,0
1421850819344712019,17625,1421850819344712019,0,2080,1984,208,2192,4080,4080,0,0
1421850819394711971,17626,1421850819394711971,0,2080,1984,192,2192,4080,4080,0,0
1421850819444713831,17627,1421850819444713831,0,2080,1984,32,2192,4080,4080,0,0
1421850819494715929,17628,1421850819494715929,0,2080,1984,0,2144,4080,4080,0,0
1421850819544715881,17629,1421850819544715881,0,2080,1984,0,2144,4080,4080,0,0
1421850819594717979,17630,1421850819594717979,0,2080,1984,0,2128,4080,4080,0,0
1421850819644719839,17631,1421850819644719839,0,2080,1984,0,2128,4080,4080,0,0
1421850819694721937,17632,1421850819694721937,0,2080,1984,0,2032,4080,4080,0,0
1421850819744721889,17633,1421850819744721889,0,2080,1984,0,2032,4080,4080,0,0
1421850819794723988,17634,1421850819794723988,0,2080,1984,0,2032,4080,4080,0,0
1421850819844723940,17635,1421850819844723940,0,2080,1984,0,2032,4080,4080,0,0
1421850819894726038,17636,1421850819894726038,0,2080,1984,0,2032,4080,4080,0,0
1421850819944725990,17637,1421850819944725990,0,2080,1984,0,2032,4080,4080,0,0
1421850819994727850,17638,1421850819994727850,0,2080,1984,0,2032,4080,4080,0,0
1421850820044729948,17639,1421850820044729948,0,2080,1984,0,2032,4080,4080,0,0
1421850820094729900,17640,1421850820094729900,0,2080,1984,0,2032,4080,4080,0,0
1421850820144731998,17641,1421850820144731998,0,2080,1984,0,2032,4080,4080,0,0
1421850820194731951,17642,1421850820194731951,0,2080,1984,0,2032,4080,4080,0,0
1421850820244734049,17643,1421850820244734049,0,2080,1984,0,2032,4080,4080,0,0
1421850820294734001,17644,1421850820294734001,0,2080,1984,0,2032,4080,4080,0,0
1421850820344735861,17645,1421850820344735861,0,2080,1984,0,2032,4080,4080,0,0
1421850820394737959,17646,1421850820394737959,0,2080,1984,0,2032,4080,4080,0,0
1421850820444737911,17647,1421850820444737911,0,2080,1984,0,2032,4080,4080,0,0
1421850820494740009,17648,1421850820494740009,0,2080,1984,0,2032,4080,4080,0,0
1421850820544739962,17649,1421850820544739962,0,2080,1984,0,2032,4080,4080,0,0
1421850820594741821,17650,1421850820594741821,0,2080,1984,0,2032,4080,4080,0,0
1421850820644743919,17651,1421850820644743919,0,2080,1984,0,2032,4080,4080,0,0
1421850820694743872,17652,1421850820694743872,0,2080,1984,0,2032,4080,4080,0,0
1421850820744745970,17653,1421850820744745970,0,2080,1984,0,2032,4080,4080,0,0
1421850820794745922,17654,1421850820794745922,0,2080,1984,0,2032,4080,4080,0,0
